level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
5,region,West Asia,-971.6565506,-206.8558715,-863.8826308,780.7640777,-239.5579766,-625.3939722,2747.424991,83.3538363,-1047.615722,1438.295108,2927.843611,437.6818186,2722.268707,-552.8875356,9253.658746,13412.72547,23007.35445,34384.43284,38820.60242,18199.5233,17996.56725,31540.63561,24043.03674,47352.94836,26113.47329,44145.22515,43917.16491,41599.47968,49019.1708,42053.00233,37920.1141,55014.61203,27487.26661
6,country,Armenia,0,0,0,0,0,0,0,0,11.5459999,0,0,0,0.002,0.609,-0.1242516,5.3890483,22.6270663,8.8917141,30.5064609,52.240416,27.4590626,219.0815341,23.4259691,30.2628701,28.8040827,28.7519243,70.5193824,29.0568239,7.0125058,-132.9950609,-27.2788691,24.5937411,49.7449376
6,country,Azerbaijan,0,0,0,0,0,0,3.8992603,0.004,0.02,0,0.76,0,325.6139999,933.2509999,1204.82,1220.77,705.49,285.54,555.6,326.091,232,533,1192,1490,3230,3259.769,2574,2564,1761,2431.7,825.3,76.9826622,172.22
6,country,Bahrain,25,50,53,38.6,198.6699999,-16.1,304.8,52.92553165,38.56382979,163.2978721,9.574468085,215.9574468,190.1595745,741.3546035,1035.638298,1135.37234,980.0531915,1669.148936,1620.478723,-1791.489362,334.0425529,-920.212766,515.9574468,531.9148936,-393.6170213,3190.957447,-880.0531912,228.9893614,111.1702125,-197.0744678,-205.0531915,64.36170213,1947.87234
6,country,Georgia,0,0,0,0,0,0,0,0,0,0.968,3.163983,4.0603999,4.0925,3.7625,9.5704999,-89.4773333,-13.3814,73.89403,146.61213,-18.5262,135.14802,146.61608,296.95236,119.904,406.652,309.151,407.17289,269.42751,340.19079,281.53472,22.86073,321.98657,348.01239
6,country,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,305,7.9,33.6,71.9,124.9,366,489.5,227.1,241.5,147.7,304.3,77.8,188.4,194.2,147.2,134.6,238.3
6,country,Jordan,-31.483,13.68,-3.399,-53.0349999,-23.1409999,-27.297,-43.2999999,9.83037,2.0539999,2.7,8.603666996,31.59379394,13.82228491,-3.667136812,18.19464034,163.1875882,-138.0818054,48.09590973,12.8229154,72.39436606,28.45070408,30.84507028,5.352112535,15.63380282,83.52112676,0.985915493,3.239436479,6.61971831,-7.605633803,43.38028169,26.33802817,15.91549296,-15.77464789
6,country,Kuwait,-239.1999999,-186.4,-1210.7,652.6658252,-1519.183481,-1021.953573,1740.094653,-969.1807126,-1867.067424,-22.99492469,-303.1765074,-242.2704948,-76.66642537,-4959.867388,2581.269087,5141.780822,8210.534296,9784.176712,9090.570923,8581.831447,5889.836145,10772.92248,6741.299104,16647.971,-10468.07464,5367.157404,4527.894125,9013.447038,3715.062939,-2696.302637,7931.542322,4666.111927,-25603.22542
6,country,Lebanon,-15.9743032,3.9624462,17.2022594,48.4089175,157.7487446,10.803833,20.745998,6.2522213,37.8385335,131.7342398,137.924,3.879,0.206,610.951,827.052473,715.499,874.652,848.09,986.578545,1125.772462,486.8262728,936.6451495,1030.191525,1975.697256,1240.706833,660.2122952,1004.742727,1317.433967,631.2151208,344.7927002,28.9134562,-1365.820411,99.0401603
6,country,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,234,276,-36,585,109,1498.049415,1222.36671,884.2652796,933.680104,1357.607282,335.5006502,356.3068921,2423.927178,717.8153446,-465.5396619,-697.0091027,-397.9193758,-520.1560468
6,country,Qatar,1.98275,2.3669554,4.5463623,4.2694931,31.2593023,4.7107639,8.9704116,14.2456702,21.427,7.1999292,17.7499138,17.2133816,-21.0426326,88.170443,437.918,351.9139999,127.431,5160.249,3657.774725,3214.574176,1863.173409,10108.52912,1840.10989,8021.429,6748.352,4023.352,7901.923,1694.78022,3522.802198,4450.274725,2729.945055,159.8901099,2383.791209
6,country,Saudi Arabia,-638.3306069,-127.9070986,195.2715475,44.8930451,286.6466578,119.5744453,323.405753,325.9598885,127.8978208,110.6814436,1550,45.629,2020.025,473,78.7349999,-349.867,-38.56,-134.9166111,3497.62,2177.27,3906.848667,3429.918667,4401.548333,4943.293333,5395.99,5389.928333,8936.155333,7279.599195,19252.32847,13547.06558,4910.922647,23859.91435,18825.91639
6,country,State of Palestine,0,0,0,0,0,129,142,156.0999999,81.7999999,86.5999999,218.1409999,-363.6949999,-346.153,-48.5,9.0329999,-42.4829999,-129.423,-43.8599998,4.2759999,-69.313,-84.424,128.0765603,-29.0922659,48.334225,-187.4553721,-73.2698208,44.7773194,2.8516637,30.8811864,56.4768843,59.1033257,-57.9543613,13.3054143
6,country,Türkiye,-16,27,65,14,49,113,110,251,367,645,870,497,143,480,780,1064,924,2106,2549,1553,1468,2331,4107,3534,6682,4809,2954,2626,3666,2966,3230,4966,4715
6,country,United Arab Emirates,-57.6513906,10.4418255,15.1962,30.7594641,577.0008905,62.4668735,128.6134311,231.1316778,127.3000672,317.1064169,423.6670862,213.7012911,441.1164057,991.1504424,2208,3750.3,10891.7631,14567.73315,15820.3,2722.9,2015,2178,2536.010989,8828.337875,11735.9,16691.6,15711.4,14059.946,15079.292,21226.15804,18937.3297,22545.94963,24833.21988
6,country,Yemen,0,0,0,0.2023326,2.4409092,0.4006853,8.1954835,5.0851896,4.004451,-3.9978692,-8.564,14.613,28.093,48.898,21.552,23.64,9.25,39.49,229.8619999,71.878,71.257,57.847,8.516,5.3899999,11.587,4.429,0.787,5.601,3.6056666,3.3312222,0,0,0
5,region,Central Asia,0,0,0,0,0.04,0.3,0.001,1.3600618,30.7403137,10.1897324,8.86287,-19.51036,426.3890099,-121.33487,-1235.01319,-147.8609999,-411.232,3089.53885,1208.012,3158.931,7888.462861,5394.127361,1483.807261,2290.933861,3819.302961,799.5042608,-5193.974181,1052.29299,-1006.392989,-2588.981234,-2122.254213,1493.285588,-2249.880293
6,country,Kazakhstan,0,0,0,0,0.04,0.3,0.001,1.3600618,8.1180421,4.1307324,4.36287,-25.6103599,426.3890099,-121.33487,-1278.94519,-147.8609999,-411.232,3088.516,1207.012,3159.199,7885.477,5390.424,1481.149,2286.621,3814.826,795.166,-5234.892554,913.1858821,-1094.810395,-2620.246013,-2205.798974,1441.167704,-1808.055024
6,country,Kyrgyzstan,0,0,0,0,0,0,0,0,22.6222716,6.059,4.5,6.0999999,0,0,43.932,0,0,1.02285,1,-0.268,0.037,0.062,-0.4277999,-0.0083,0.0467,-0.2358,0.0078,-29,5,4.7,1.9,1.9,-457.9
6,country,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0933118,159.0861592,81.5061697,23.2126293,70.3349615,47.7005343,11.984421
6,country,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9488608,3.6413608,3.0860608,4.3211608,4.4302608,4.5740608,5.8172608,9.0209491,1.9112359,3.35215,11.3098,2.51735,4.09031
3,region,Latin America and the Caribbean,1363.941856,1619.199983,2630.86931,2563.32271,4242.486399,3755.962339,3203.019118,7752.010941,8677.175475,7527.857327,8211.50694,4445.405231,5468.309947,6770.035861,18113.41693,18788.48684,42063.8357,24402.22982,37377.68299,14762.76047,54707.97134,53446.88494,36245.00336,41144.05547,24533.29881,24345.83244,11070.65579,36603.86751,8071.96984,48372.13235,-1011.107784,38020.79531,59023.1606
4,region,South and Central America,1334.941856,1594.799983,2582.86931,2502.02271,4189.786399,3688.461996,3108.914602,7712.410941,8594.175475,7169.857327,8112.00694,4298.305231,5288.009947,6428.535861,18028.01693,18346.48684,41608.4357,24287.22882,36601.78299,14701.66047,54853.25134,53384.27314,35692.19965,41397.38207,24314.72645,24160.88003,10716.509,36554.37218,7785.057333,48003.78335,-1016.63056,37424.76471,57831.54229
5,region,South America,1108.802996,1414.340183,1930.36931,2603.36601,3122.616399,3701.487396,3084.1545,7698.190844,8575.811496,7092.155017,8019.502,-183.6213861,4097.319469,5065.465586,13459.70245,11965.16789,35647.06967,14365.41486,36125.23433,4730.991971,39821.69603,39674.54746,12882.09704,25018.78371,16115.68823,12213.89122,9776.552847,32176.81322,-1155.713521,36456.06237,-3752.445725,37781.65399,44216.39109
6,country,Argentina,34.9029862,49.3856939,1165.9143,705.07,1012.844,1497.149,1600.749,3652.818,2325.477,1730.283,901.028,160.877,-627.134,773.7809999,675.9859999,1311.06,2438.720721,1504.232961,1390.934589,711.5464037,964.7606804,1488,1054.849578,889.9728587,1920.541433,875.2332274,1786.530935,1155.630218,1725.981573,1522.728152,1292.477182,1362.519714,2323.035124
6,country,"Bolivia, Plurinational State of",1.1,2,2,2,2.2,2,2.1,2.5,2.5,3,2.5,2.5,2.5,2.5,2.7999999,3,3,4,5,-2.622236,-28.805361,0,0,0,-33.113,-1.7869999,88.8660405,79.6931127,-84.4653038,48.3143127,-111.1288544,91.3297297,-336.0841069
6,country,Brazil,624.6,1015,136.6999999,492.3,689.8999999,1095.638,-469.064,1115.564,2854.013,1690.412,2281.587,-2257.586,2482.108,249.3,9806.987,2516.701,28202.491,7066.66,20457.066,-10084.226,22059.925,11061.674,-8425.285,-478.18,-3261.247,-11642.80557,-5900.75235,19040.36781,-16335.59665,19031.49445,-12935.08848,20451.42884,25242.32814
6,country,Chile,7.5,125.3,397.8,434.1999999,910.7,751.5,1133.452223,1462.692823,1483.481264,2557.92399,3986.6,1609.7,343.1999999,1709.121058,2144.595436,2135.147235,2211.888441,4851.556371,9151.346651,7544.17138,8474.221464,18735.96159,14841.12202,14504.86772,10118.11675,17848.94771,7035.736746,3992.356447,6934.486701,11169.41934,5783.451701,11207.24842,11696.71657
6,country,Colombia,16,24.3,73.9449999,94.7959999,148.9623895,256.2003963,327.9272768,809.4160208,795.998232,115.5360272,325.3469999,16.119,856.767,937.687,192.449,4796,1268,1279,3085,3505,5483,8420,-606,7652.080603,3898.941534,4217.736436,4517.35192,3689.564075,5126.317721,3153.49649,1686.13214,3180.66803,3720.36517
6,country,Guyana,0,0.354479,-2,2,0,0,-1,0,0,-2,2,0.205,0.1378479,0,0.1678519,0,0,0,0,0,0,0,0,0,0,0,26,0.01,0.01,16.93518,13.56033,14.93551,4.67668
6,country,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.8506076
6,country,Peru,49.7,10,0.01,-13,0.01,8,-17.01,85,62.042,128,0,74.4,0,60,0,0,0,65.5769719,735.79963,410.7129999,436.2705028,342.5935495,1748.482207,492.3199655,1110.897092,206.8621515,1179.514928,538.3013273,98.4367696,1045.813641,423.3767004,64.0520809,359.3800701
6,country,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1040795,-0.8565609,0.033758,0,0,0,0,0,0,0,0,0
6,country,Uruguay,0.00001,0.00001,0.00001,0.00001,0.00001,0,0,13.1999999,9.3,-3,-0.56,6.1636138,13.7406207,15.0765286,17.7171579,36.259659,-1.0304917,89.3885527,-10.9125427,16.4094239,-59.6762595,-6.7857529,-24.2152015,1205.688809,-11.448581,310.7042608,2.3046277,1446.890227,718.1156673,626.8607966,-263.2264393,477.4716711,564.456167
6,country,"Venezuela, Bolivarian Republic of",375,188,156,886,358,91,507,557,1043,872,521,204,1026,1318,619,1167,1524,-495,1311,2630,2492,-370,4294,752,2373,399,1041,2234,661,-159,358,932,390.6666667
5,region,Central America,226.1388599,180.4597999,652.4999999,-101.3433002,1067.17,-13.02540005,24.7601016,14.22009685,18.3639787,77.7023097,92.5049404,4481.926617,1190.690479,1363.070275,4568.314483,6381.318948,5961.366032,9921.813966,476.5486658,9970.668502,15031.55531,13709.72568,22810.10261,16378.59836,8199.038223,11946.98881,939.9561561,4377.558959,8940.770855,11547.72099,2735.815165,-356.8892836,13615.1512
6,country,Belize,1.8,1.44999995,2.2,2.04999995,0.01,2.52899995,5.6635,3.89999995,4.5205,0.01,0,0,0,0.358,0.064,0.981,0.5715,0.986,2.75749995,0.4615,1.121,0.63301725,0.87572655,0.68452465,2.7346138,0.46988375,1.7188097,0.3223298,0.71837255,2.11855695,4.42819185,1.537175,1.2004088
6,country,Costa Rica,2.1,3.1,4.2999999,3.6,5.7,5.5,5.7,4.4,4.7999999,5.0035819,50.9069405,55.2266171,233.7904789,70.012448,98.6440828,-15.055722,120.4367817,276.5991664,80.4345359,103.2517013,94.3353368,133.2663589,455.3551461,339.6406967,108.9064072,210.5695177,76.9133564,126.2206386,53.3895897,117.1184021,118.3897526,84.8714772,104.1262377
6,country,El Salvador,0,0,0,0,0,0,7.2,0,0,53.7999999,-5,9.6999999,25.6999999,-18.6,2.7,-112.9,26.3999999,-95.4,-79.5,0,-4.7,0.1,0.82075,0.10182,-0.10703,0.26575,-0.42813,0.2284,-0.0374,0.40483,21.67687,6.24596,1.81279
6,country,Guatemala,0,0,0,3.4866999,5.44,-19.0544,8.1966016,6.2849425,4.7778319,9.7017279,40.0979999,10.3,22.1,45.7,41.2,38.2999999,8.5999999,16.8999999,17.03718,31.00695,50.32396,79.65604,43.90991,30.45399,54.61115,182.8027,209.3761,195.95124,200.51769,179.85393,149.2022,476.18556,389.07619
6,country,Honduras,-1,-1,-1,-0.48,-1.98,-2,-2,-0.3648456,4.2656469,9.187,6.5,2.7999999,6.5,12.199827,-6.2,1,0.6,1.5,-1,3.6,-1.4,2.1,207.6,68.1,102.6,251.9,239.3,140.8,66.1,2.5,45.6,356.7,143.1
6,country,Mexico,223.2388599,176.9097999,647,-110,1058,0,0,0,0,0,0,4403.9,902.6,1253.4,4431.9064,6468.99367,5783.75775,9705.9288,437.91945,9861.448351,14559.97502,13310.57026,22312.54108,15458.61733,7507.193082,10672.28096,159.58602,3987.916153,8364.64968,10639.54838,2265.243189,-1593.909927,12848.81266
6,country,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15.3,18.8999999,-29.1,15.1,7.7,63.4,150.1,94,45,65.3,64.5,75.1,59.1,39.5,13.9,12.8
6,country,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.8,175.7,-274.4,330.8999999,329.1,583.7,188.19,-138.3798024,180.3329226,547.0768859,91.7749615,297.5804712,114.2229153
5,region,Caribbean,29,24.4,48,61.2999999,52.7,67.5003425,94.1045163,39.6,83,358,99.4999998,147.1,180.3,341.4999999,85.3999999,442,455.4,115.001,775.9,61.1,-145.2800001,62.611802,552.803715,-253.3265993,218.5723539,184.9524113,354.1467838,49.4953299,286.9125068,368.348995,5.5227764,596.0306064,1191.618307
6,country,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.40975689,23.37418,4.759383333,-3.889555556,21.40176407,6.901508148,1.089514444,2.260687407,3.164153704
6,country,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.332102667,14.07552889,37.98258222,11.63688407,-1.042645926,-11.18369593,2.385033333,-3.623527037,-10.69752
6,country,Aruba,486.8912701,177.0703297,9.944134078,6.87150838,1.508379888,1.675977654,0.3351955307,-1.675977654,1.396648045,-1.787709497,2.625698324,-3.631284916,-6.201117318,-3.240223408,-8.181728659,-8.863534749,-12.82266469,39.60764615,2.581595587,1.437358212,5.804469274,3.160893855,2.813407765,4.423463687,-35.08379883,10.33519553,-0.3910614525,8.579362346,4.624964358,-1.400129609,1.457475419,3.936503966,86.95723905
6,country,Bahamas,0.1153192,1.182461,-0.39956,-0.124535,0.034866,-0.112436,0.325468,0.5,53.8999999,271.6,140.132,94.373,39.8549999,71.534,169.275,142.805,332.7129863,459.230206,409.593687,216.895437,150.448818,524.028081,158.4039762,277.141776,2679.068356,169.9060432,358.5874082,151.0660814,117.3281468,148.3908586,156.7380486,66.3021567,226.2265993
6,country,Barbados,1.35,1.3,0.85,2.6,1.1,3.29999995,3.54999995,1.19999995,0.94999995,1.3,22.83249995,25.58249995,24.97649995,25.03249995,53.5622843,156.8769881,44.44791365,82.2387617,73.432247,27.1140481,345.1284608,556.4902411,38.7357384,40.008858,-228.8443271,51.57763115,-193.5020598,-27.65217815,9.2045,27.82880575,7.5,17.6644028,15
6,country,British Virgin Islands,-2519.591858,1524.326224,42.3538896,4906.321172,1828.77451,3297.641717,2559.623113,4173.020978,2884.158934,10581.98324,36367.397,30073.089,14166.008,14942.339,10900.98,18345.04,29888.772,49765.591,46385.606,37173.201,49310.83052,53802.12279,53935.97184,69362.54061,77965.86844,60908.44366,30167.79626,50904.06425,41586.97279,44153.53547,42280.16162,43216.84854,42809.3796
6,country,Cayman Islands,281.5532705,71.2879004,53.2931775,332.6724776,12.5156522,266.0153643,850.5912634,3807.859054,3241.55167,3854.761833,8504.608,5983.789,-6024.905,6184.165,4457.308,5627.597,5598.132,6148.919,9870.355,4967.722,24859.3204,31083.82823,23268.64679,19070.90221,18018.66144,71046.34234,16603.75523,4079.220602,8261.259965,31629.91785,10834.71689,21232.31737,17989.55302
6,country,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37430162,-1.284916145,5.30726257,20.63114201,-31.16298028,19.10854056,26.62629743,43.47617084,18.76285994,38.82140508,-145.2670091,0,-11.14579603,6.870408045,2.804005084,12.60783933
6,country,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.750057037,-11.50421667,0.8826922222,-1.063626667,0.05568037037,0.05413592593,-0.3865174074,0.001286666667,0.001418148148
6,country,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-203.5,-79.2,273.5,-390.6,176.8,22.4,109.4,27.2,209.2,-191.8,-99,152.9,-48.8
6,country,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.813739259,19.06168741,16.64011481,3.511217778,18.00296556,24.44449852,-18.89480296,-1.911925926,6.33162037
6,country,Haiti,-8,-13.6,0,0,0,1.2003426,0.8045164,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Jamaica,37,38,48,61.2999999,52.7,66.2999999,93.2999999,56.6,82,94.9,74.2999999,89,73.9,116.3,60,101,85.4,115,75.9,61.1,58.2199999,74.5999999,89.8864414,74.769223,59.4800004,34.2130385,270.0859825,34.3315803,12.6707433,445.99,6.692663,56.154921,80.3866667
6,country,Netherlands Antilles,2.402,1.117,1.508,-2.1789999,1.006,1.341,-0.838,-6.368715084,-2.011173184,-1.184357542,-2.756424525,-0.5698324022,1.117318436,-0.5586592179,22.11452514,65.34636872,56.59217877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405757444,-4.935065185,-3.031698148,5.918811111,28.51831741,12.25382963,2.876398148,-2.078183704,22.80534
6,country,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.46858944,23.27465074,12.41184444,-5.753037778,-9.276997037,44.88476815,-5.783604815,-26.90413148,40.99405667
6,country,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.169499926,8.101151481,-8.539878519,20.75333148,7.364285185,5.186941111,1.783341481,2.274335185,6.294234074
6,country,Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.765363128,15.5027933,0.7094972067,3.378592123,1.055989609,-0.6624344693,1.975162793,1.213477318,0.8892813408,2.649801061,2.17877095,3.921136313,24.16185721,11.77805324,29.04044363,3.553976369
6,country,Trinidad and Tobago,0,0,0,0,0,0,0,-18,1,264.1,25.1999999,58.1,106.4,225.1999999,25.3999999,341,370,0.001,700,0,0,67.2118021,189.4172736,62.5041777,-17.7076465,128.3393728,-25.3391987,-12.0362504,65.0417635,114.158995,97.8301134,386.9756854,1160.03164
3,region,Oceania,9.943735114,29.73102082,186.9071654,0.8067056778,-3.560439422,-20.46478342,31.52192657,58.70025813,-110.477663,-25.35827178,20.04371708,15.3937107,23.20862821,15.79809569,34.68065382,57.47868856,47.74356475,22.04643414,94.44996831,74.36246891,125.972289,88.65468231,87.27728968,142.1174826,143.8853535,83.29338152,-182.2680564,-266.4067722,-436.7260342,-1139.462112,-917.1818715,-1599.073663,-2077.299919
6,country,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2280374,0.3139521,0.3197366,0.311363,0.3000247,0.2953196,0.3221106,0.3058183
6,country,Fiji,2.565989763,6.64154626,4.457780824,-0.4540236222,-3.688222277,11.80377294,26.22390073,-27.36063394,-28.18574405,-29.54869696,2.254982054,2.635462787,1.737619416,3.797929074,3.173595684,10.34908958,0.5776406844,-6.458504111,-7.592347416,3.374733422,5.786343187,1.171097318,1.955427429,4.398850814,38.30768003,-32.98976936,-16.42239934,-1.644991436,-3.640927814,-36.01196634,13.64806887,32.06748854,16.30775227
6,country,French Polynesia,0,0,0,0,0,1,-0.9701052,0,0,0,3.814004055,3.891884644,14.0299999,0,9.281456195,15.75527949,10.21317136,13.69117108,29.96803638,7.793935652,37.80331226,27.46761364,43.33329545,65.06492239,30.60938938,22.73995901,24.24549764,15.44137499,37.92301355,20.715096,-3.132442894,13.1145626,5.8608844
6,country,Kiribati,0,0,0,0,0.02778285505,0.07412733594,0.07825583397,0.1113271683,0.0942311679,0.0967773154,0.1159534563,0.1034425687,0.108662581,0.1297092567,0.1470858614,0.1527335487,0.007530290594,0.008367710678,0.02682229194,0.051,0.06,0.067,0.067,0.157,0.146,0.122,0.121,0.124,0.1213112,0.1223333,0.1118628,0.1013827,0.1118596
6,country,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5119,0,0,0,0,0,0,0,0
6,country,New Caledonia,0,0,0,0,0,0,0,0,0,0,1.737147596,3.31447594,3.61998964,14.03548847,11.02953315,30.61536672,30.53890879,6.877527898,63.74299319,58.30445939,75.98131582,39.66965909,108.9527273,61.41098986,58.3029635,57.90383516,79.76304282,78.5170706,96.07427337,76.20866159,54.79865039,40,57.0024373
6,country,Palau,-1,1,0,0,0,0,0,0.01,-0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,country,Papua New Guinea,8.376963351,22.06556836,182.4471344,1.26,0.1,-33.3426837,6.1898752,85.9395649,-82.3481501,0.5292097,1.258015355,-0.6492126821,-0.770174727,-3.030770742,-0.01551571121,-6.575541192,-1.073042107,-7.735680442,-0.0870341359,-4.428087139,-0.2206458303,-0.6326524587,-88.78650445,0,0,19.81553831,-289.0216728,-368.8457111,-578.412567,-1210.752066,-990.3394594,-1690.958116,-2161.820875
6,country,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.045001413,-0.7192381829,0,0,0,0,0,0,0.5933194389,11.2633574,0.09794019646,4.430435678,3.796735875,15.28904914,0.09897290145,0.03770697412,4.314424277,1.573002157,0.7211536204,-0.09208009824
6,country,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0.0589515,0.729339,1.12199,0.0267238,0.0140121,1.5761,4.752636836,12.1991636,3.750296841,2.98583246,2.291524583,3.741006051,2.540651512,3.002818352,0.670069895,4.837965846,1.345170147,7.065581885,8.997290791,4.0258335,3.415563713,4.956887502,2.396043285
6,country,Tonga,0.000782,0.0239062,0.0022502,0.0007293,0,0,0,0,0,3.564438163,10.80466307,5.368318445,2.64214027,5.032876802,10.80362758,4.580451252,1.678282968,2.28318611,3.397788297,5.062693845,3.095504174,15.61641459,7.443981134,7.498407293,11.479502,5.318744729,1.173465243,1.450609029,0.5,1.443843,0.6106583,-0.0587831,0.4084836
6,country,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0.7184011265,0.8511404464,0.9660971464,1.025209161,1.048435932,1.181202288,1.243412872,1.217901275,1.174934834,0.9612246449,0.5073539333,0.4865536663,0.4512130058,1.520334543,0.9248386725,1.066584258,1.362501702,0.1717037457,1.836905,0.6596511,2.219757
2,region,Least developed countries (LDCs),-4.6455959,350.9422754,176.717911,85.1831076,130.2448743,1.222753136,47.01197823,545.4496174,-666.8806839,332.4853815,794.9292056,-239.3361654,610.0881708,360.231723,1129.124483,738.4322305,735.1422084,1501.520908,3560.724469,1051.651894,4377.395588,3375.228548,2755.365434,2929.025227,410.6795259,688.5085424,1929.701006,2207.910838,796.890895,-307.6397315,1400.259104,-591.5320192,1366.604365
2,region,Landlocked countries (LLCs),32.5268312,53.9079658,82.791438,50.6614374,114.6904693,101.5253359,66.76999404,23.87375461,94.10844573,36.60117099,35.25552482,352.0513983,806.7414177,1042.673105,9.870891667,1005.602279,330.3463904,3475.183573,1924.048485,3970.894686,9375.221347,6403.380592,2209.721862,4595.535598,5868.660403,4632.563978,-1781.211954,3907.802213,969.0762171,801.116353,-1448.06669,1592.784697,-2231.995132
2,region,Small island developing states (SIDS),42.01128536,60.49899396,98.788229,98.23920888,64.97003703,102.5453781,138.8981331,26.17999699,126.433909,621.4434005,296.1188377,287.2791413,268.7695647,445.5233636,361.8969194,854.9038453,861.8880948,743.2152299,1325.080823,361.6220248,523.6004174,1296.87994,971.537361,244.4246896,2877.323684,577.8807522,622.3660944,-210.7751596,571.6020098,1294.303877,950.799461,806.5950055,1558.795588